CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
a89bf687d13c,r_agent,1.50%,139.7MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.43%,18.83MiB/31.09GiB,0.06%,170kB/73.7kB,0B/0B,7
5202830792c1,oai-ausf,0.31%,18.16MiB/31.09GiB,0.06%,47.7kB/34.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.44MiB/31.09GiB,0.07%,153kB/233kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,19.97MiB/31.09GiB,0.06%,69.7kB/89.9kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.3MiB/31.09GiB,0.06%,417kB/406kB,0B/0B,15
7218321e4e90,oai-udm,0.32%,18.15MiB/31.09GiB,0.06%,67.2kB/55.9kB,0B/0B,7
125fb38de96f,cn-agent,0.35%,39.83MiB/31.09GiB,0.13%,3.35MB/1.61MB,0B/0B,1
ae395bc92632,oai-nrf,0.43%,17.91MiB/31.09GiB,0.06%,110kB/48.8kB,0B/0B,7
e915d098e124,mysql,0.59%,404.7MiB/31.09GiB,1.27%,1.17MB/2.98MB,201kB/285MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.67MiB/31.09GiB,0.04%,14.4kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.09%,47.19MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.89MiB/31.09GiB,0.09%,32.4kB/12kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,179.19%,763.9MiB/31.09GiB,2.40%,51.8MB/52.9MB,298MB/505MB,54
a89bf687d13c,r_agent,0.42%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.29%,18.83MiB/31.09GiB,0.06%,171kB/73.9kB,0B/0B,7
5202830792c1,oai-ausf,0.24%,18.16MiB/31.09GiB,0.06%,47.7kB/34.4kB,0B/0B,7
b6700381562a,oai-amf,0.05%,21.46MiB/31.09GiB,0.07%,160kB/242kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,19.98MiB/31.09GiB,0.06%,74.5kB/97kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.3MiB/31.09GiB,0.06%,425kB/412kB,0B/0B,15
7218321e4e90,oai-udm,0.23%,18.15MiB/31.09GiB,0.06%,67.2kB/55.9kB,0B/0B,7
125fb38de96f,cn-agent,0.43%,39.84MiB/31.09GiB,0.13%,3.4MB/1.63MB,0B/0B,1
ae395bc92632,oai-nrf,0.22%,17.91MiB/31.09GiB,0.06%,112kB/49.5kB,0B/0B,7
e915d098e124,mysql,0.28%,404.7MiB/31.09GiB,1.27%,1.18MB/3.01MB,201kB/285MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.67MiB/31.09GiB,0.04%,14.4kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.98%,46.51MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,2
83d0496cd3f3,nms-front-app,0.00%,27.89MiB/31.09GiB,0.09%,32.4kB/12kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,152.73%,763.8MiB/31.09GiB,2.40%,52MB/53.1MB,298MB/507MB,54
a89bf687d13c,r_agent,0.43%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.17%,18.85MiB/31.09GiB,0.06%,171kB/73.9kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,18.16MiB/31.09GiB,0.06%,47.7kB/34.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.43MiB/31.09GiB,0.07%,161kB/244kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.02MiB/31.09GiB,0.06%,74.5kB/97kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.36MiB/31.09GiB,0.06%,425kB/412kB,0B/0B,15
7218321e4e90,oai-udm,0.17%,18.22MiB/31.09GiB,0.06%,67.2kB/55.9kB,0B/0B,7
125fb38de96f,cn-agent,0.42%,39.95MiB/31.09GiB,0.13%,3.44MB/1.65MB,0B/0B,1
ae395bc92632,oai-nrf,0.21%,17.94MiB/31.09GiB,0.06%,112kB/49.5kB,0B/0B,7
e915d098e124,mysql,0.34%,404.7MiB/31.09GiB,1.27%,1.2MB/3.05MB,201kB/285MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.67MiB/31.09GiB,0.04%,14.4kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.81%,46.88MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,32.8kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,153.46%,763.8MiB/31.09GiB,2.40%,52.2MB/53.3MB,298MB/509MB,54
a89bf687d13c,r_agent,0.40%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.16%,18.95MiB/31.09GiB,0.06%,171kB/73.9kB,0B/0B,7
5202830792c1,oai-ausf,0.12%,18.2MiB/31.09GiB,0.06%,48.4kB/34.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.6MiB/31.09GiB,0.07%,163kB/246kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.12MiB/31.09GiB,0.06%,75.6kB/98.4kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.39MiB/31.09GiB,0.06%,426kB/413kB,0B/0B,15
7218321e4e90,oai-udm,0.15%,18.29MiB/31.09GiB,0.06%,67.9kB/55.9kB,0B/0B,7
125fb38de96f,cn-agent,0.54%,39.96MiB/31.09GiB,0.13%,3.48MB/1.67MB,0B/0B,1
ae395bc92632,oai-nrf,0.18%,17.98MiB/31.09GiB,0.06%,114kB/50.3kB,0B/0B,7
e915d098e124,mysql,0.38%,404.8MiB/31.09GiB,1.27%,1.21MB/3.09MB,201kB/285MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.67MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.14%,46.53MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,146.71%,763.7MiB/31.09GiB,2.40%,52.4MB/53.5MB,298MB/511MB,54
a89bf687d13c,r_agent,0.51%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.35%,19.12MiB/31.09GiB,0.06%,199kB/85.9kB,0B/0B,7
5202830792c1,oai-ausf,0.42%,18.3MiB/31.09GiB,0.06%,56.2kB/42kB,0B/0B,7
b6700381562a,oai-amf,0.02%,21.76MiB/31.09GiB,0.07%,174kB/259kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.14MiB/31.09GiB,0.06%,78.1kB/101kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.45MiB/31.09GiB,0.06%,427kB/414kB,0B/0B,15
7218321e4e90,oai-udm,0.33%,18.47MiB/31.09GiB,0.06%,79.3kB/67.8kB,0B/0B,7
125fb38de96f,cn-agent,0.51%,39.88MiB/31.09GiB,0.13%,3.52MB/1.69MB,0B/0B,1
ae395bc92632,oai-nrf,0.38%,17.89MiB/31.09GiB,0.06%,116kB/51kB,0B/0B,7
e915d098e124,mysql,0.65%,404.9MiB/31.09GiB,1.27%,1.23MB/3.14MB,201kB/286MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.68MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.94%,47.04MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,180.05%,763.8MiB/31.09GiB,2.40%,52.6MB/53.7MB,298MB/513MB,54
a89bf687d13c,r_agent,0.74%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.41%,19.12MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.20%,18.3MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.03%,21.77MiB/31.09GiB,0.07%,178kB/265kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.14MiB/31.09GiB,0.06%,78.6kB/103kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.45MiB/31.09GiB,0.06%,427kB/414kB,0B/0B,15
7218321e4e90,oai-udm,0.15%,18.5MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.41%,40.03MiB/31.09GiB,0.13%,3.57MB/1.71MB,0B/0B,1
ae395bc92632,oai-nrf,0.15%,17.89MiB/31.09GiB,0.06%,118kB/51.7kB,0B/0B,7
e915d098e124,mysql,0.27%,404.9MiB/31.09GiB,1.27%,1.25MB/3.19MB,201kB/286MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.68MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.67%,46.85MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,2
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,165.56%,763.7MiB/31.09GiB,2.40%,52.8MB/53.9MB,298MB/515MB,54
a89bf687d13c,r_agent,0.71%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.32%,19.12MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.29%,18.03MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.8MiB/31.09GiB,0.07%,183kB/270kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.3MiB/31.09GiB,0.06%,81.2kB/106kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.47MiB/31.09GiB,0.06%,440kB/424kB,0B/0B,15
7218321e4e90,oai-udm,0.30%,18.5MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.48%,40.27MiB/31.09GiB,0.13%,3.61MB/1.73MB,0B/0B,1
ae395bc92632,oai-nrf,0.36%,17.92MiB/31.09GiB,0.06%,118kB/51.7kB,0B/0B,7
e915d098e124,mysql,0.57%,404.9MiB/31.09GiB,1.27%,1.26MB/3.22MB,201kB/287MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.69MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.14%,47.05MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,137.72%,763.7MiB/31.09GiB,2.40%,53MB/54.1MB,298MB/517MB,54
a89bf687d13c,r_agent,0.55%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.18%,19.13MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.18%,18.04MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.03%,21.84MiB/31.09GiB,0.07%,184kB/274kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.34MiB/31.09GiB,0.06%,81.6kB/108kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.55MiB/31.09GiB,0.06%,485kB/470kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,18.56MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.56%,39.93MiB/31.09GiB,0.13%,3.65MB/1.75MB,0B/0B,1
ae395bc92632,oai-nrf,0.22%,18.01MiB/31.09GiB,0.06%,120kB/52.5kB,0B/0B,7
e915d098e124,mysql,0.41%,405MiB/31.09GiB,1.27%,1.28MB/3.26MB,201kB/287MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.72MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.17%,47.29MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,142.97%,763.8MiB/31.09GiB,2.40%,53.2MB/54.3MB,298MB/518MB,54
a89bf687d13c,r_agent,1.65%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.38%,19.16MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.35%,18.07MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.9MiB/31.09GiB,0.07%,185kB/276kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.37MiB/31.09GiB,0.06%,82kB/109kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.21%,20.61MiB/31.09GiB,0.06%,561kB/548kB,0B/0B,15
7218321e4e90,oai-udm,0.39%,18.56MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.42%,40MiB/31.09GiB,0.13%,3.69MB/1.77MB,0B/0B,1
ae395bc92632,oai-nrf,0.44%,18.05MiB/31.09GiB,0.06%,122kB/53.2kB,0B/0B,7
e915d098e124,mysql,0.43%,405.1MiB/31.09GiB,1.27%,1.29MB/3.29MB,201kB/287MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.74MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.07%,47.4MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,164.12%,763.8MiB/31.09GiB,2.40%,53.4MB/54.5MB,298MB/520MB,54
a89bf687d13c,r_agent,0.87%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.19%,19.16MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.20%,18.07MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.03%,21.86MiB/31.09GiB,0.07%,186kB/280kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.37MiB/31.09GiB,0.06%,82.5kB/111kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.61MiB/31.09GiB,0.06%,566kB/553kB,0B/0B,15
7218321e4e90,oai-udm,0.19%,18.56MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.55%,40.01MiB/31.09GiB,0.13%,3.73MB/1.79MB,0B/0B,1
ae395bc92632,oai-nrf,0.24%,18.05MiB/31.09GiB,0.06%,124kB/54kB,0B/0B,7
e915d098e124,mysql,0.26%,405MiB/31.09GiB,1.27%,1.31MB/3.33MB,201kB/287MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.74MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.07%,46.65MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,164.74%,763.8MiB/31.09GiB,2.40%,53.6MB/54.7MB,298MB/522MB,54
a89bf687d13c,r_agent,2.08%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.18%,19.21MiB/31.09GiB,0.06%,208kB/89.9kB,0B/0B,7
5202830792c1,oai-ausf,0.32%,18.1MiB/31.09GiB,0.06%,58.8kB/44.6kB,0B/0B,7
b6700381562a,oai-amf,0.00%,21.94MiB/31.09GiB,0.07%,187kB/282kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.45MiB/31.09GiB,0.06%,82.5kB/111kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.62MiB/31.09GiB,0.06%,567kB/555kB,0B/0B,15
7218321e4e90,oai-udm,0.34%,18.6MiB/31.09GiB,0.06%,83.1kB/71.8kB,0B/0B,7
125fb38de96f,cn-agent,0.46%,40.02MiB/31.09GiB,0.13%,3.78MB/1.81MB,0B/0B,1
ae395bc92632,oai-nrf,0.37%,18.09MiB/31.09GiB,0.06%,124kB/54kB,0B/0B,7
e915d098e124,mysql,0.40%,405MiB/31.09GiB,1.27%,1.32MB/3.37MB,201kB/287MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.74MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.89%,47.03MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,151.50%,763.8MiB/31.09GiB,2.40%,53.8MB/54.9MB,298MB/524MB,54
a89bf687d13c,r_agent,2.02%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.18%,19.27MiB/31.09GiB,0.06%,218kB/94kB,0B/0B,7
5202830792c1,oai-ausf,0.36%,18.21MiB/31.09GiB,0.06%,61.4kB/47.1kB,0B/0B,7
b6700381562a,oai-amf,0.02%,22.06MiB/31.09GiB,0.07%,191kB/288kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.52MiB/31.09GiB,0.06%,83kB/112kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.8MiB/31.09GiB,0.07%,567kB/556kB,0B/0B,15
7218321e4e90,oai-udm,0.18%,18.66MiB/31.09GiB,0.06%,86.9kB/75.8kB,0B/0B,7
125fb38de96f,cn-agent,0.43%,40.02MiB/31.09GiB,0.13%,3.82MB/1.83MB,0B/0B,1
ae395bc92632,oai-nrf,0.18%,18.15MiB/31.09GiB,0.06%,126kB/54.7kB,0B/0B,7
e915d098e124,mysql,0.27%,405MiB/31.09GiB,1.27%,1.34MB/3.41MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.74MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.80%,47.12MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,171.42%,763.9MiB/31.09GiB,2.40%,54MB/55.1MB,298MB/526MB,54
a89bf687d13c,r_agent,1.31%,139.8MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.38%,19.28MiB/31.09GiB,0.06%,218kB/94.1kB,0B/0B,7
5202830792c1,oai-ausf,0.34%,18.22MiB/31.09GiB,0.06%,61.6kB/47.3kB,0B/0B,7
b6700381562a,oai-amf,1.81%,22.34MiB/31.09GiB,0.07%,192kB/290kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.57MiB/31.09GiB,0.06%,83.4kB/114kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.7MiB/31.09GiB,0.07%,571kB/559kB,0B/0B,15
7218321e4e90,oai-udm,0.32%,18.66MiB/31.09GiB,0.06%,87.1kB/76kB,0B/0B,7
125fb38de96f,cn-agent,0.51%,40.16MiB/31.09GiB,0.13%,3.86MB/1.85MB,0B/0B,1
ae395bc92632,oai-nrf,0.38%,18.2MiB/31.09GiB,0.06%,128kB/55.4kB,0B/0B,7
e915d098e124,mysql,0.43%,405MiB/31.09GiB,1.27%,1.35MB/3.45MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.8MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.94%,47.04MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,153.52%,763.8MiB/31.09GiB,2.40%,54.2MB/55.3MB,298MB/528MB,54
a89bf687d13c,r_agent,2.43%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.20%,19.28MiB/31.09GiB,0.06%,218kB/94.1kB,0B/0B,7
5202830792c1,oai-ausf,0.24%,18.22MiB/31.09GiB,0.06%,61.6kB/47.3kB,0B/0B,7
b6700381562a,oai-amf,0.02%,22.01MiB/31.09GiB,0.07%,193kB/294kB,0B/0B,11
578fdb9b6717,oai-smf,0.05%,20.57MiB/31.09GiB,0.06%,83.8kB/115kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.7MiB/31.09GiB,0.07%,581kB/569kB,0B/0B,15
7218321e4e90,oai-udm,0.24%,18.66MiB/31.09GiB,0.06%,87.1kB/76kB,0B/0B,7
125fb38de96f,cn-agent,0.46%,40.05MiB/31.09GiB,0.13%,3.9MB/1.87MB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,18.2MiB/31.09GiB,0.06%,130kB/56.2kB,0B/0B,7
e915d098e124,mysql,0.29%,405MiB/31.09GiB,1.27%,1.36MB/3.48MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.8MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.77%,46.84MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,154.30%,764MiB/31.09GiB,2.40%,54.4MB/55.5MB,298MB/530MB,54
a89bf687d13c,r_agent,0.68%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.23%,19.15MiB/31.09GiB,0.06%,218kB/94.1kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,18.38MiB/31.09GiB,0.06%,61.6kB/47.3kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.01MiB/31.09GiB,0.07%,193kB/296kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.59MiB/31.09GiB,0.06%,83.8kB/115kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.64MiB/31.09GiB,0.06%,591kB/579kB,0B/0B,15
7218321e4e90,oai-udm,0.21%,18.67MiB/31.09GiB,0.06%,87.1kB/76kB,0B/0B,7
125fb38de96f,cn-agent,0.36%,40.05MiB/31.09GiB,0.13%,3.94MB/1.89MB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,18.27MiB/31.09GiB,0.06%,130kB/56.2kB,0B/0B,7
e915d098e124,mysql,0.30%,405MiB/31.09GiB,1.27%,1.38MB/3.52MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.82MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.67%,46.94MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,6
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,129.93%,763.9MiB/31.09GiB,2.40%,54.6MB/55.7MB,298MB/532MB,54
a89bf687d13c,r_agent,1.08%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,50
ef3f5b7d89cf,oai-udr,0.21%,19.16MiB/31.09GiB,0.06%,218kB/94.1kB,0B/0B,7
5202830792c1,oai-ausf,0.19%,18.38MiB/31.09GiB,0.06%,61.6kB/47.3kB,0B/0B,7
b6700381562a,oai-amf,0.02%,22.03MiB/31.09GiB,0.07%,195kB/300kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.63MiB/31.09GiB,0.06%,84.3kB/117kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.15MiB/31.09GiB,0.06%,591kB/580kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,18.71MiB/31.09GiB,0.06%,87.1kB/76kB,0B/0B,7
125fb38de96f,cn-agent,0.51%,40.06MiB/31.09GiB,0.13%,3.99MB/1.91MB,0B/0B,1
ae395bc92632,oai-nrf,0.27%,18.29MiB/31.09GiB,0.06%,132kB/56.9kB,0B/0B,7
e915d098e124,mysql,0.25%,405MiB/31.09GiB,1.27%,1.39MB/3.56MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.22%,46.75MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,144.35%,763.9MiB/31.09GiB,2.40%,54.8MB/55.9MB,298MB/533MB,54
a89bf687d13c,r_agent,1.50%,140.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.31%,19.18MiB/31.09GiB,0.06%,227kB/98.2kB,0B/0B,7
5202830792c1,oai-ausf,0.34%,18.39MiB/31.09GiB,0.06%,64.2kB/49.8kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.1MiB/31.09GiB,0.07%,201kB/305kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,20.68MiB/31.09GiB,0.06%,86.4kB/120kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.19MiB/31.09GiB,0.06%,592kB/581kB,0B/0B,15
7218321e4e90,oai-udm,0.31%,18.79MiB/31.09GiB,0.06%,90.9kB/79.9kB,0B/0B,7
125fb38de96f,cn-agent,0.42%,40.2MiB/31.09GiB,0.13%,4.03MB/1.93MB,0B/0B,1
ae395bc92632,oai-nrf,0.50%,18.13MiB/31.09GiB,0.06%,134kB/57.6kB,0B/0B,7
e915d098e124,mysql,0.48%,405.1MiB/31.09GiB,1.27%,1.41MB/3.6MB,201kB/288MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.85MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.94%,47.04MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,6
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,168.46%,763.9MiB/31.09GiB,2.40%,54.9MB/56MB,298MB/536MB,54
a89bf687d13c,r_agent,0.99%,139.9MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
